Entry	Entry name	Protein names	Gene names  (primary )	Status
W1EVP3	W1EVP3_ECOLX	RNase adapter protein RapZ	rapZ	unreviewed
W1F9X5	W1F9X5_ECOLX	Phage terminase, large subunit		unreviewed
W1FAX5	W1FAX5_ECOLX	Methyl-accepting chemotaxis protein I (Serine chemoreceptor protein)		unreviewed
W1EQK9	W1EQK9_ECOLX	LysR family transcriptional regulator YfiE		unreviewed
W1F1E4	W1F1E4_ECOLX	Cob(II)alamin adenosyltransferase (EC 2.5.1.17) (Cob(II)yrinic acid a,c-diamide adenosyltransferase) (Cobinamide/cobalamin adenosyltransferase) (Corrinoid adenosyltransferase)		unreviewed
W1EWX6	W1EWX6_ECOLX	Glycerol uptake operon antiterminator regulatory protein		unreviewed
W1F4F4	W1F4F4_ECOLX	Di/tripeptide permease DtpA		unreviewed
W1EX66	W1EX66_ECOLX	Sugar efflux transporter B		unreviewed
W1EUQ4	W1EUQ4_ECOLX	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.-)		unreviewed
W1F3P8	W1F3P8_ECOLX	CoA-acylating propionaldehyde dehydrogenase		unreviewed
W1EX76	W1EX76_ECOLX	2-acylglycerophosphoethanolamine acyltransferase / Acyl-[acyl-carrier-protein] synthetase (EC 2.3.1.40) (EC 6.2.1.20)		unreviewed
W1F9B4	W1F9B4_ECOLX	Cytochrome c-type protein TorC		unreviewed
W1F2F6	W1F2F6_ECOLX	UPF0294 protein YafD	yafD	unreviewed
W1F5R0	W1F5R0_ECOLX	Type IV fimbrial assembly, ATPase PilB		unreviewed
W1F9C0	W1F9C0_ECOLX	Transcriptional regulatory protein RtcR		unreviewed
W1EW10	W1EW10_ECOLX	Molybdopterin molybdenumtransferase (EC 2.10.1.1)		unreviewed
W1F0A8	W1F0A8_ECOLX	Arabinose-proton symporter		unreviewed
W1ET04	W1ET04_ECOLX	Glutamate synthase [NADPH] small chain (EC 1.4.1.13)		unreviewed
W1EWM7	W1EWM7_ECOLX	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.-)		unreviewed
W1EY07	W1EY07_ECOLX	Histidine kinase (EC 2.7.13.3)		unreviewed
W1F821	W1F821_ECOLX	Phosphate acyltransferase (EC 2.3.1.274) (Acyl-ACP phosphotransacylase) (Acyl-[acyl-carrier-protein]--phosphate acyltransferase) (Phosphate-acyl-ACP acyltransferase)	plsX	unreviewed
W1EZN8	W1EZN8_ECOLX	Para-aminobenzoate synthase, amidotransferase component # PabAb (EC 2.6.1.85)		unreviewed
W1F948	W1F948_ECOLX	4-HPA 3-monooxygenase small component (EC 1.5.1.36) (4-hydroxyphenylacetate 3-monooxygenase reductase component) (Flavin:NADH reductase)		unreviewed
W1EVX9	W1EVX9_ECOLX	Phage antitermination protein Q		unreviewed
W1F396	W1F396_ECOLX	Tagatose-6-phosphate kinase AgaZ (EC 2.7.1.144)		unreviewed
W1F774	W1F774_ECOLX	5'-nucleotidase YjjG (EC 3.1.3.5)		unreviewed
W1ERJ2	W1ERJ2_ECOLX	Cellulose synthase operon protein C		unreviewed
W1F3Z4	W1F3Z4_ECOLX	Flavoprotein MioC		unreviewed
W1F6I0	W1F6I0_ECOLX	COG2233: Xanthine/uracil permeases		unreviewed
W1F4S8	W1F4S8_ECOLX	Shikimate kinase 1 (SK 1) (EC 2.7.1.71)	aroK	unreviewed
W1F631	W1F631_ECOLX	Dethiobiotin synthetase (EC 6.3.3.3)		unreviewed
W1EW07	W1EW07_ECOLX	COG0148: Enolase		unreviewed
W1EWD7	W1EWD7_ECOLX	Xaa-Pro aminopeptidase (EC 3.4.11.9)		unreviewed
W1F828	W1F828_ECOLX	UPF0313 protein YgiQ	ygiQ	unreviewed
W1F0A9	W1F0A9_ECOLX	Putative HTH-type transcriptional regulator ypdC		unreviewed
W1F2Q2	W1F2Q2_ECOLX	Uronate isomerase (EC 5.3.1.12) (Glucuronate isomerase) (Uronic isomerase)	uxaC	unreviewed
W1ERX8	W1ERX8_ECOLX	Copper resistance protein C		unreviewed
W1EX95	W1EX95_ECOLX	Probable microcin H47 secretion ATP-binding protein		unreviewed
W1EZS9	W1EZS9_ECOLX	Glucuronide transport facilitator UidC		unreviewed
W1EUD5	W1EUD5_ECOLX	Glutamate Aspartate transport system permease protein GltJ (TC 3.A.1.3.4)		unreviewed
W1F7G0	W1F7G0_ECOLX	DNA repair protein RecN (Recombination protein N)		unreviewed
W1F3M5	W1F3M5_ECOLX	Adenosylcobinamide kinase (EC 2.7.1.156) (EC 2.7.7.62) (Adenosylcobinamide-phosphate guanylyltransferase)		unreviewed
W1EUY3	W1EUY3_ECOLX	Exported zinc metalloprotease YfgC		unreviewed
W1EX83	W1EX83_ECOLX	Thiol:disulfide interchange protein		unreviewed
W1EUJ3	W1EUJ3_ECOLX	Uncharacterized protein		unreviewed
W1EWK8	W1EWK8_ECOLX	tRNA-i(6)A37 methylthiotransferase		unreviewed
W1EYL5	W1EYL5_ECOLX	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA	unreviewed
W1F236	W1F236_ECOLX	DNA polymerase III subunit epsilon (EC 2.7.7.7)	dnaQ	unreviewed
W1EZQ8	W1EZQ8_ECOLX	2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase (EC 1.13.11.16) (3-carboxyethylcatechol 2,3-dioxygenase)	mhpB	unreviewed
W1EYL1	W1EYL1_ECOLX	Cysteine desulfurase (EC 2.8.1.7) (Selenocysteine beta-lyase) (SCL) (Selenocysteine lyase) (EC 4.4.1.16) (Selenocysteine reductase)	sufS	unreviewed
W1ET22	W1ET22_ECOLX	Glycine cleavage system transcriptional repressor		unreviewed
W1EY21	W1EY21_ECOLX	ATP-dependent hsl protease ATP-binding subunit HslU		unreviewed
W1F9Y8	W1F9Y8_ECOLX	Nucleoside triphosphate pyrophosphatase (EC 3.6.1.9) (Nucleotide pyrophosphatase) (Nucleotide PPase)		unreviewed
W1F8B6	W1F8B6_ECOLX	DNA-directed RNA polymerase (EC 2.7.7.6)		unreviewed
W1F254	W1F254_ECOLX	YfdE protein		unreviewed
W1EUD3	W1EUD3_ECOLX	Iron-sulfur cluster carrier protein		unreviewed
W1F058	W1F058_ECOLX	Formyl-coenzyme A transferase (EC 2.8.3.16)		unreviewed
W1F7Y4	W1F7Y4_ECOLX	Colanic acid biosynthesis glycosyl transferase WcaL		unreviewed
W1EYU9	W1EYU9_ECOLX	ABC transporter protein IroC		unreviewed
W1F609	W1F609_ECOLX	Transcriptional regulator MraZ	mraZ	unreviewed
W1F7S7	W1F7S7_ECOLX	Dethiobiotin synthetase (EC 6.3.3.3)		unreviewed
W1F790	W1F790_ECOLX	Putative regulator		unreviewed
W1ETG3	W1ETG3_ECOLX	RecBCD enzyme subunit RecC (EC 3.1.11.5) (Exonuclease V subunit RecC) (ExoV subunit RecC) (Helicase/nuclease RecBCD subunit RecC)	recC	unreviewed
W1F562	W1F562_ECOLX	tRNA/tmRNA (uracil-C(5))-methyltransferase (EC 2.1.1.35) (tRNA (uracil(54)-C(5))-methyltransferase) (tRNA(m5U54)-methyltransferase) (RUMT) (tmRNA (uracil(341)-C(5))-methyltransferase)	trmA	unreviewed
W1ETL7	W1ETL7_ECOLX	Dipeptide and tripeptide permease B	dtpB	unreviewed
W1EZ16	W1EZ16_ECOLX	Glutaredoxin		unreviewed
W1F6S5	W1F6S5_ECOLX	Phage DNA invertase		unreviewed
W1F2E0	W1F2E0_ECOLX	Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)		unreviewed
W1F6Z2	W1F6Z2_ECOLX	Glycerate-2-kinase (EC 2.7.1.165)		unreviewed
W1ETB4	W1ETB4_ECOLX	HTH-type transcriptional regulator gadW		unreviewed
W1EXH9	W1EXH9_ECOLX	Shikimate kinase 1 (SK 1) (EC 2.7.1.71)	aroK	unreviewed
W1EVS5	W1EVS5_ECOLX	Type IV pilus biogenesis protein PilQ		unreviewed
W1EUA3	W1EUA3_ECOLX	CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8)		unreviewed
W1F9Y3	W1F9Y3_ECOLX	Ribonuclease G		unreviewed
W1F1I7	W1F1I7_ECOLX	Glutathione-regulated potassium-efflux system protein KefB (K(+)/H(+) antiporter)	kefB	unreviewed
W1EVV2	W1EVV2_ECOLX	Anaerobic selenate reductase, molybdenum cofactor-containing periplasmic protein # YnfF		unreviewed
W1EWW0	W1EWW0_ECOLX	Ethanolamine utilization protein EutP		unreviewed
W1F6X1	W1F6X1_ECOLX	Colanic acid biosysnthesis glycosyl transferase WcaI		unreviewed
W1ESR8	W1ESR8_ECOLX	Aerotaxis sensor receptor protein		unreviewed
W1F3V0	W1F3V0_ECOLX	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	hisC	unreviewed
W1F5Q2	W1F5Q2_ECOLX	ATP synthase subunit b (ATP synthase F(0) sector subunit b) (ATPase subunit I) (F-type ATPase subunit b) (F-ATPase subunit b)	atpF	unreviewed
W1ETZ1	W1ETZ1_ECOLX	Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)		unreviewed
W1F3Q3	W1F3Q3_ECOLX	Propanediol utilization protein PduV		unreviewed
W1F549	W1F549_ECOLX	Elongation factor Tu (EF-Tu)	tuf	unreviewed
W1F3X3	W1F3X3_ECOLX	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)		unreviewed
W1F1W6	W1F1W6_ECOLX	Fructose-1,6-bisphosphatase		unreviewed
W1EYD2	W1EYD2_ECOLX	TRAP-type C4-dicarboxylate transport system, periplasmic component		unreviewed
W1EU77	W1EU77_ECOLX	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4) (Holliday junction nuclease RuvC) (Holliday junction resolvase RuvC)	ruvC	unreviewed
W1EYC4	W1EYC4_ECOLX	Type III secretion cytoplasmic protein (YscF)		unreviewed
W1F9V2	W1F9V2_ECOLX	Dihydroorotase (DHOase) (EC 3.5.2.3)	pyrC	unreviewed
W1F6E9	W1F6E9_ECOLX	Thiazole biosynthesis protein ThiH		unreviewed
W1F1V8	W1F1V8_ECOLX	Sodium-Choline Symporter		unreviewed
W1EV73	W1EV73_ECOLX	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)		unreviewed
W1EZR4	W1EZR4_ECOLX	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	trpD	unreviewed
W1EZ07	W1EZ07_ECOLX	COG5295: Autotransporter adhesin		unreviewed
W1EYJ4	W1EYJ4_ECOLX	Inner membrane metabolite transport protein YgcS		unreviewed
W1ERC1	W1ERC1_ECOLX	ABC-type multidrug transport system, permease component		unreviewed
W1EZV6	W1EZV6_ECOLX	Aconitate hydratase (Aconitase) (EC 4.2.1.3)		unreviewed
W1F438	W1F438_ECOLX	Uncharacterized protein		unreviewed
W1F5F5	W1F5F5_ECOLX	Macrodomain Ter protein	matP	unreviewed
W1F8G9	W1F8G9_ECOLX	Single-stranded DNA-binding protein (SSB)		unreviewed
W1F5N6	W1F5N6_ECOLX	Propanediol utilization polyhedral body protein PduK		unreviewed
W1EX36	W1EX36_ECOLX	GTPase Der (GTP-binding protein EngA)	der	unreviewed
W1F6E3	W1F6E3_ECOLX	Arabinose operon regulatory protein		unreviewed
W1F044	W1F044_ECOLX	Inner membrane component of tripartite multidrug resistance system		unreviewed
W1F934	W1F934_ECOLX	Type I restriction-modification system, specificity subunit S (EC 3.1.21.3)		unreviewed
W1ESL5	W1ESL5_ECOLX	Oligopeptide transport ATP-binding protein OppF (TC 3.A.1.5.1)		unreviewed
W1F1T9	W1F1T9_ECOLX	HTH-type transcriptional activator RhaR (L-rhamnose operon transcriptional activator RhaR)	rhaR	unreviewed
W1FA63	W1FA63_ECOLX	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)		unreviewed
W1EZN5	W1EZN5_ECOLX	Putative transport protein		unreviewed
W1F722	W1F722_ECOLX	Chaperone protein fimC		unreviewed
W1FAH6	W1FAH6_ECOLX	Phage protein		unreviewed
W1F962	W1F962_ECOLX	ATP-binding protein Uup (EC 3.6.1.-)	uup	unreviewed
W1EV42	W1EV42_ECOLX	Formate hydrogenlyase subunit 5		unreviewed
W1F3U4	W1F3U4_ECOLX	DNA replication and repair protein RecF	recF	unreviewed
W1F322	W1F322_ECOLX	Multidrug resistance-like ATP-binding protein mdlB		unreviewed
W1EWF2	W1EWF2_ECOLX	3-oxoadipyl-CoA thiolase (EC 2.3.1.174)		unreviewed
W1F2E4	W1F2E4_ECOLX	Cystathionine beta-lyase (CBL) (Beta-cystathionase) (Cysteine lyase) / Maltose regulon modulator (EC 4.4.1.8)		unreviewed
W1F399	W1F399_ECOLX	dTDP-fucosamine acetyltransferase (EC 2.3.1.210) (TDP-fucosamine acetyltransferase) (dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase)	wecD	unreviewed
W1EVH8	W1EVH8_ECOLX	RNA 3'-terminal phosphate cyclase (EC 6.5.1.4)		unreviewed
W1EWT6	W1EWT6_ECOLX	DNA mismatch repair protein MutS		unreviewed
W1EUV3	W1EUV3_ECOLX	Predicted P-loop ATPase fused to an acetyltransferase COG1444		unreviewed
W1F2G1	W1F2G1_ECOLX	Ribonuclease HI		unreviewed
W1F880	W1F880_ECOLX	IncF plasmid conjugative transfer pilus assembly protein TraC		unreviewed
W1EVU6	W1EVU6_ECOLX	FIG003021: Membrane protein		unreviewed
W1EV40	W1EV40_ECOLX	Bacteriophage protein GP46		unreviewed
W1EUR2	W1EUR2_ECOLX	Uncharacterized protein		unreviewed
W1F187	W1F187_ECOLX	RepFIB replication protein A		unreviewed
W1EWU8	W1EWU8_ECOLX	Ethanolamine utilization protein EutA		unreviewed
W1F0G8	W1F0G8_ECOLX	Uncharacterized protein		unreviewed
W1EZ25	W1EZ25_ECOLX	Putative membrane protein		unreviewed
W1F772	W1F772_ECOLX	50S ribosomal protein L2	rplB	unreviewed
W1EW24	W1EW24_ECOLX	Flagellar transcriptional regulator FlhD	flhD	unreviewed
W1F8S2	W1F8S2_ECOLX	Uncharacterized protein		unreviewed
W1F2A4	W1F2A4_ECOLX	Uncharacterized protein		unreviewed
W1F5V5	W1F5V5_ECOLX	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5) (Carbamoyl-phosphate synthetase ammonia chain)	carB	unreviewed
W1EYG7	W1EYG7_ECOLX	L,D-transpeptidase YnhG		unreviewed
W1F6Q1	W1F6Q1_ECOLX	Lon protease (EC 3.4.21.53) (ATP-dependent protease La)	lon	unreviewed
W1ET02	W1ET02_ECOLX	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.-)		unreviewed
W1F7N8	W1F7N8_ECOLX	Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase)	coaE	unreviewed
W1EZ65	W1EZ65_ECOLX	2-succinylbenzoate--CoA ligase (EC 6.2.1.26) (o-succinylbenzoyl-CoA synthetase) (OSB-CoA synthetase)	menE	unreviewed
W1EW43	W1EW43_ECOLX	Isocitrase (EC 4.1.3.1) (Isocitratase) (Isocitrate lyase)		unreviewed
W1EVT0	W1EVT0_ECOLX	DD-transpeptidase (EC 2.4.1.129) (EC 3.4.16.4) (Penicillin-binding protein 1A) (Penicillin-insensitive transglycosylase) (Penicillin-sensitive transpeptidase) (Peptidoglycan TGase)		unreviewed
W1F627	W1F627_ECOLX	DNA topoisomerase (ATP-hydrolyzing) (EC 5.6.2.2)		unreviewed
W1EVG4	W1EVG4_ECOLX	Peptidoglycan glycosyltransferase MrdB (PGT) (EC 2.4.1.129) (Cell elongation protein RodA) (Cell wall polymerase) (Peptidoglycan polymerase) (PG polymerase)	mrdB	unreviewed
W1ES86	W1ES86_ECOLX	Cystine ABC transporter, ATP-binding protein		unreviewed
W1EX29	W1EX29_ECOLX	[NiFe] hydrogenase nickel incorporation-associated protein HypB		unreviewed
W1F5V4	W1F5V4_ECOLX	RepFIB replication protein A		unreviewed
W1F1R1	W1F1R1_ECOLX	Fimbrial periplasmic chaperone SfmC		unreviewed
W1F5A2	W1F5A2_ECOLX	Membrane Protein Functionally coupled to the MukBEF Chromosome Partitioning Mechanism		unreviewed
W1F7I3	W1F7I3_ECOLX	Putative polysaccharide export protein YccZ		unreviewed
W1ESH2	W1ESH2_ECOLX	Flagellin		unreviewed
W1F1N6	W1F1N6_ECOLX	50S ribosomal subunit assembly factor BipA (EC 3.6.5.-) (GTP-binding protein BipA)	bipA	unreviewed
W1EXP3	W1EXP3_ECOLX	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase (EC 3.7.1.14) (2-hydroxy-6-ketonona-2,4-diene-1,9-dioic acid 5,6-hydrolase) (2-hydroxy-6-oxonona-2,4,7-triene-1,9-dioic acid 5,6-hydrolase) (2-hydroxy-6-oxonona-2,4-diene-1,9-dioic acid 5,6-hydrolase)	mhpC	unreviewed
W1F0E8	W1F0E8_ECOLX	YdcH protein		unreviewed
W1ETR2	W1ETR2_ECOLX	Multidrug transporter MdtB		unreviewed
W1EWG0	W1EWG0_ECOLX	Soluble aldose sugar dehydrogenase, PQQ-dependent (EC 1.1.5.-)		unreviewed
W1EVA7	W1EVA7_ECOLX	Uncharacterized protein		unreviewed
W1EVE6	W1EVE6_ECOLX	COG3447: Predicted integral membrane sensor domain		unreviewed
W1ERF7	W1ERF7_ECOLX	Acid stress chaperone HdeA	hdeA	unreviewed
W1F875	W1F875_ECOLX	Putative GTP-binding protein		unreviewed
W1F7F9	W1F7F9_ECOLX	Putative efflux (PET) family inner membrane protein YccS		unreviewed
W1F7R0	W1F7R0_ECOLX	Glucose dehydrogenase, PQQ-dependent (EC 1.1.5.2)		unreviewed
W1EXZ0	W1EXZ0_ECOLX	Probable haloacid dehalogenase-like hydrolase STY3852		unreviewed
W1EXT1	W1EXT1_ECOLX	YjbF outer membrane lipoprotein		unreviewed
W1EQF5	W1EQF5_ECOLX	Error-prone, lesion bypass DNA polymerase V (UmuC)		unreviewed
W1ESZ0	W1ESZ0_ECOLX	Putative phosphatidylglycerophosphate synthase		unreviewed
W1F4Z3	W1F4Z3_ECOLX	Uncharacterized protein		unreviewed
W1EVI5	W1EVI5_ECOLX	Putative fimbrial protein		unreviewed
W1EZJ0	W1EZJ0_ECOLX	Cytidine deaminase (EC 3.5.4.5) (Cytidine aminohydrolase) (CDA)	cdd	unreviewed
W1F5G5	W1F5G5_ECOLX	DNA polymerase IV (Pol IV) (EC 2.7.7.7)	dinB	unreviewed
W1EZ86	W1EZ86_ECOLX	NADH-quinone oxidoreductase subunit J (EC 7.1.1.-)		unreviewed
W1EX72	W1EX72_ECOLX	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4) (ATP-sulfurylase small subunit) (Sulfate adenylate transferase) (SAT)	cysD	unreviewed
W1ES04	W1ES04_ECOLX	3-dehydro-L-gulonate 2-dehydrogenase (EC 1.1.1.130)		unreviewed
W1EUR1	W1EUR1_ECOLX	2-octaprenyl-6-methoxyphenol hydroxylase (EC 1.14.13.-)		unreviewed
W1EVD6	W1EVD6_ECOLX	Phosphoglycolate phosphatase (EC 3.1.3.18)		unreviewed
W1F086	W1F086_ECOLX	Putative exported protein		unreviewed
W1F883	W1F883_ECOLX	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)		unreviewed
W1EVJ7	W1EVJ7_ECOLX	Probable exported protein YPO4070		unreviewed
W1EWY6	W1EWY6_ECOLX	YpfJ protein, zinc metalloprotease superfamily		unreviewed
W1F1D4	W1F1D4_ECOLX	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)		unreviewed
W1EWN4	W1EWN4_ECOLX	Putative cytoplasmic protein		unreviewed
W1F4K1	W1F4K1_ECOLX	Phage terminase, large subunit		unreviewed
W1F3Z9	W1F3Z9_ECOLX	Uncharacterized protein		unreviewed
W1EVB8	W1EVB8_ECOLX	Protein involved in catabolism of external DNA		unreviewed
W1F439	W1F439_ECOLX	Putative DMT superfamily metabolite efflux protein		unreviewed
W1F545	W1F545_ECOLX	Uncharacterized lipoprotein YifL		unreviewed
W1EWE5	W1EWE5_ECOLX	Dienelactone hydrolase and related enzymes		unreviewed
W1F4J2	W1F4J2_ECOLX	Uncharacterized protein		unreviewed
W1F4X6	W1F4X6_ECOLX	Uncharacterized protein		unreviewed
W1F2K6	W1F2K6_ECOLX	Phage eae protein		unreviewed
W1F2I7	W1F2I7_ECOLX	Uncharacterized protein		unreviewed
W1EVB1	W1EVB1_ECOLX	Uncharacterized zinc-type alcohol dehydrogenase-like protein ybdR		unreviewed
W1ETK9	W1ETK9_ECOLX	Uncharacterized protein		unreviewed
W1F810	W1F810_ECOLX	Hydrogenase-2 operon protein hybA		unreviewed
W1F1Y6	W1F1Y6_ECOLX	Regulatory protein AsnC		unreviewed
W1EZD6	W1EZD6_ECOLX	Transcription elongation factor GreA (Transcript cleavage factor GreA)	greA	unreviewed
W1F7Q4	W1F7Q4_ECOLX	Glycogen synthase (EC 2.4.1.21) (Starch [bacterial glycogen] synthase)	glgA	unreviewed
W1EXE9	W1EXE9_ECOLX	Rod shape-determining protein MreD		unreviewed
W1F6I9	W1F6I9_ECOLX	Uncharacterized protein		unreviewed
W1F6C1	W1F6C1_ECOLX	Uncharacterized protein		unreviewed
W1F2Y5	W1F2Y5_ECOLX	Uncharacterized protein		unreviewed
W1EYJ8	W1EYJ8_ECOLX	Acyl-CoA dehydrogenases		unreviewed
W1F1C4	W1F1C4_ECOLX	IncP-type DNA transfer protein TraM		unreviewed
W1F861	W1F861_ECOLX	Acetolactate synthase (EC 2.2.1.6)		unreviewed
W1F1S8	W1F1S8_ECOLX	Phosphatidylglycerophosphatase B (EC 3.1.3.27)		unreviewed
W1F676	W1F676_ECOLX	IncF plasmid conjugative transfer pilus assembly protein TraU		unreviewed
W1F7H6	W1F7H6_ECOLX	Fructokinase (EC 2.7.1.4)		unreviewed
W1EXI0	W1EXI0_ECOLX	Membrane fusion component of tripartite multidrug resistance system		unreviewed
W1F670	W1F670_ECOLX	Uncharacterized protein		unreviewed
W1F782	W1F782_ECOLX	Uncharacterized protein		unreviewed
W1F8B4	W1F8B4_ECOLX	Ubiquinone biosynthesis accessory factor UbiK	ubiK	unreviewed
W1F389	W1F389_ECOLX	D-galactarate dehydratase (EC 4.2.1.42)		unreviewed
W1ET82	W1ET82_ECOLX	UPF0370 protein YpfN	ypfN	unreviewed
W1EY39	W1EY39_ECOLX	Sulfate-binding protein Sbp		unreviewed
W1F7X1	W1F7X1_ECOLX	Negative regulator of flagellin synthesis FlgM		unreviewed
W1F3V2	W1F3V2_ECOLX	Manganese ABC transporter, inner membrane permease protein SitD		unreviewed
W1EU31	W1EU31_ECOLX	RNA polymerase sigma factor FliA (RNA polymerase sigma factor for flagellar operon) (Sigma F) (Sigma-28)	fliA	unreviewed
W1F2Q0	W1F2Q0_ECOLX	Macrolide-specific efflux protein MacA		unreviewed
W1F7J4	W1F7J4_ECOLX	Uncharacterized protein		unreviewed
W1EXS3	W1EXS3_ECOLX	Uncharacterized protein		unreviewed
W1F0R4	W1F0R4_ECOLX	Uncharacterized protein		unreviewed
W1F315	W1F315_ECOLX	Isochorismate synthase MenF (EC 5.4.4.2) (Isochorismate mutase)	menF	unreviewed
W1F5F7	W1F5F7_ECOLX	RelB/StbD replicon stabilization protein (Antitoxin to RelE/StbE)		unreviewed
W1F4X0	W1F4X0_ECOLX	Uncharacterized protein		unreviewed
W1F3V1	W1F3V1_ECOLX	Putative transporting ATPase		unreviewed
W1F5Y5	W1F5Y5_ECOLX	Error-prone, lesion bypass DNA polymerase V (UmuC)		unreviewed
W1ET90	W1ET90_ECOLX	FIG004819: Prepilin peptidase dependent protein B		unreviewed
W1F1W4	W1F1W4_ECOLX	Phage tail fiber protein		unreviewed
W1F6P8	W1F6P8_ECOLX	Cytochrome c-type biogenesis protein CcmE (Cytochrome c maturation protein E) (Heme chaperone CcmE)	ccmE	unreviewed
W1F5Y3	W1F5Y3_ECOLX	Uncharacterized protein YgeP		unreviewed
W1ESG1	W1ESG1_ECOLX	Uncharacterized protein		unreviewed
W1EU46	W1EU46_ECOLX	PTS system, galactitol-specific IIA component (EC 2.7.1.69)		unreviewed
W1EWY2	W1EWY2_ECOLX	Branched-chain amino acid transport, AzlD		unreviewed
W1EWL0	W1EWL0_ECOLX	Histidine kinase (EC 2.7.13.3)		unreviewed
W1EY79	W1EY79_ECOLX	Putrescine-binding periplasmic protein		unreviewed
W1F1P1	W1F1P1_ECOLX	Glycerate kinase (EC 2.7.1.31)		unreviewed
W1F3K1	W1F3K1_ECOLX	YciO family		unreviewed
W1FAW0	W1FAW0_ECOLX	Uncharacterized protein		unreviewed
W1F8H2	W1F8H2_ECOLX	Probable DEAH ATP-dependent helicase		unreviewed
W1F8U6	W1F8U6_ECOLX	Uncharacterized protein		unreviewed
W1EYS4	W1EYS4_ECOLX	UPF0235 protein YggU	yggU	unreviewed
W1EV00	W1EV00_ECOLX	UPF0229 protein YeaH	yeaH	unreviewed
W1ETT3	W1ETT3_ECOLX	Dipeptide transport ATP-binding protein DppD (TC 3.A.1.5.2)		unreviewed
W1EZL2	W1EZL2_ECOLX	Formate dehydrogenase iron-sulfur subunit		unreviewed
W1EYI7	W1EYI7_ECOLX	Phenylacetate-CoA oxygenase/reductase, PaaK subunit		unreviewed
W1EXZ6	W1EXZ6_ECOLX	Common pilus major fimbrillin subunit EcpA (MatB fimbrillin)		unreviewed
W1FAZ8	W1FAZ8_ECOLX	Osmotically inducible protein OsmY		unreviewed
W1EVE8	W1EVE8_ECOLX	Octanoyltransferase (EC 2.3.1.181) (Lipoate-protein ligase B) (Lipoyl/octanoyl transferase) (Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase)	lipB	unreviewed
W1FA19	W1FA19_ECOLX	dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13) (Thymidine diphospho-4-keto-rhamnose 3,5-epimerase)		unreviewed
W1ETI4	W1ETI4_ECOLX	Diaminopimelate decarboxylase (DAP decarboxylase) (DAPDC) (EC 4.1.1.20)	lysA	unreviewed
W1F5K3	W1F5K3_ECOLX	DNA topoisomerase (ATP-hydrolyzing) (EC 5.6.2.2)		unreviewed
W1F768	W1F768_ECOLX	SSU ribosomal protein S1p		unreviewed
W1ERT6	W1ERT6_ECOLX	Glucanase (EC 3.2.1.-)		unreviewed
W1F2S7	W1F2S7_ECOLX	Gamma-glutamylcyclotransferase (EC 4.3.2.7)		unreviewed
W1ES25	W1ES25_ECOLX	Trimethylamine-N-oxide reductase (EC 1.6.6.9)		unreviewed
W1EUZ4	W1EUZ4_ECOLX	Mobile element protein		unreviewed
W1EXH0	W1EXH0_ECOLX	HTH-type transcriptional regulator BetI	betI	unreviewed
W1F1E8	W1F1E8_ECOLX	Carbamate kinase		unreviewed
W1F166	W1F166_ECOLX	Polymyxin resistance protein ArnT, undecaprenyl phosphate-alpha-L-Ara4N transferase Melittin resistance protein PqaB		unreviewed
W1EQU2	W1EQU2_ECOLX	Aerotaxis sensor receptor protein		unreviewed
W1F2P0	W1F2P0_ECOLX	Biofilm PGA synthesis deacetylase PgaB (EC 3.-)		unreviewed
W1F381	W1F381_ECOLX	DNA primase (EC 2.7.7.-)		unreviewed
W1EV58	W1EV58_ECOLX	Ribonuclease I (EC 3.1.27.6)		unreviewed
W1EY22	W1EY22_ECOLX	Fructose-bisphosphate aldolase class I (EC 4.1.2.13)		unreviewed
W1EZ98	W1EZ98_ECOLX	Thymidine phosphorylase (EC 2.4.2.4)		unreviewed
