Entry	Entry name	Protein names	Gene names  (primary )	Status
Q0QCD5	Q0QCD5_KLEPN	TetR (TetR family transcriptional regulator) (Tetracycline resistance transcriptional repressor TetR(D))	tetR(D)	unreviewed
Q79PB6	Q79PB6_KLEPN	Diguanylate cyclase/cyclic diguanylate phosphodiesterase (EAL domain protein Urf2) (EAL domain-containing protein) (Putative signaling protein) (Tn21 protein of unknown function Urf2 protein) (Urf2) (Urf2 delta)	urf2	unreviewed
A0A6G2C0I1	A0A6G2C0I1_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaTEM	unreviewed
E2E9L5	E2E9L5_KLEPN	2-(Hydroxymethyl)glutarate dehydrogenase (3-hydroxyisobutyrate dehydrogenase) (Dehydrogenase) (NAD binding domain-containing protein) (NAD(P)-dependent oxidoreductase) (Oxidoreductase) (Putative dehydrogenase) (YgbJ) (EC 1.1.1.291) (tRNA synthase-like protein)	ygbJ	unreviewed
M9V370	M9V370_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaOXA-9	unreviewed
L0R3Z9	L0R3Z9_KLEPN	Aminoglycoside 3'-phosphotransferase (EC 2.7.1.95)	strA	unreviewed
A0A0K2CSF1	A0A0K2CSF1_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaCTX-M-57	unreviewed
A0A485XY60	A0A485XY60_KLEPN	Macrolide ABC transporter ATP-binding protein/permease MacB (Macrolide export ATP-binding/permease MacB) (EC 3.6.3.-) (Ole(C)_1_L06249)	macB	unreviewed
A0A080SJ45	A0A080SJ45_KLEPN	Macrolide export ATP-binding/permease MacB (EC 3.6.3.-)	macB	unreviewed
A0A0W8AWM5	A0A0W8AWM5_KLEPN	Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)	uppP	unreviewed
Q4LDF2	Q4LDF2_KLEPN	Class 1 integrase IntI1 (Class 1 integron integrase) (Class 1 integron integrase IntI1) (Class I integrase) (Int3 protein) (IntI1) (IntI1 integron integrase) (Integrase/recombinase) (Integron integrase IntI1) (Tyrosine recombinase XerD)	intI1	unreviewed
A0A081M7B9	A0A081M7B9_KLEPN	Beta-lactamase (EC 3.5.2.6)	bla	unreviewed
Q4LAV3	Q4LAV3_KLEPN	Beta-lactamase (EC 3.5.2.6)	oxa-2	unreviewed
A0A485WZH6	A0A485WZH6_KLEPN	Macrolide ABC transporter ATP-binding protein/permease MacB (Ole(C)_1_L06249)	macB	unreviewed
Q79TB6	Q79TB6_KLEPN	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)	aadA2	unreviewed
A0A6A8EJS8	A0A6A8EJS8_KLEPN	ABC transporter permease		unreviewed
Q7BQ67	Q7BQ67_KLEPN	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)	aadA2	unreviewed
A0A6A8XEZ4	A0A6A8XEZ4_KLEPN	Isocitrate dehydrogenase		unreviewed
W9BBQ7	W9BBQ7_KLEPN	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD	unreviewed
A0A2X3CNR4	A0A2X3CNR4_KLEPN	Bacitracin resistance protein (EC 3.6.1.27) (Undecaprenyl pyrophosphate phosphatase) (Undecaprenyl-diphosphatase)	uppP_3	unreviewed
A0A4S7FN74	A0A4S7FN74_KLEPN	Aminoglycoside 3'-phosphotransferase (EC 2.7.1.95)	aph(3')-Ia	unreviewed
A0A565FBT1	A0A565FBT1_KLEPN	Beta-lactamase (EC 3.5.2.6)		unreviewed
A0A1S0W5B6	A0A1S0W5B6_KLEPN	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD	unreviewed
Q4LDE9	Q4LDE9_KLEPN	AacA4 (AacA4 aminoglycoside (6') acetyltransferase confers resistance to gentamicn and tobramycin) (Aminoglycoside (6)'-N-acetyltransferase) (Aminoglycoside N-acetyltransferase AAC(6')-Ib4) (Aminoglycoside-3''-adenylyltransferase)	aacA4 (aac-6'-Ib)	unreviewed
A0A486FUN7	A0A486FUN7_KLEPN	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (UDP-glucose pyrophosphorylase)	galU	unreviewed
Q5PSW7	Q5PSW7_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaSHV-1	unreviewed
W1I1A0	W1I1A0_KLEPN	Phage tail fibers		unreviewed
W1HXC3	W1HXC3_KLEPN	Uncharacterized protein		unreviewed
W1HV95	W1HV95_KLEPN	Uncharacterized protein		unreviewed
W1I387	W1I387_KLEPN	Uncharacterized protein		unreviewed
W1HV85	W1HV85_KLEPN	Phage tail assembly		unreviewed
A0A6A8EII7	A0A6A8EII7_KLEPN	Glycosyltransferase		unreviewed
A0A7S5MDQ0	A0A7S5MDQ0_KLEPN	Macrolide ABC transporter ATP-binding protein/permease MacB		unreviewed
Q5UEP7	Q5UEP7_KLEPN	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)	aadA2	unreviewed
A0A1B3B5T8	A0A1B3B5T8_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaOXA	unreviewed
A0A485VZS8	A0A485VZS8_KLEPN	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	unreviewed
O06024	O06024_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaSHV-1a	unreviewed
D4HQU8	D4HQU8_KLEPN	ChrA-like (Chromate efflux transporter) (Chromate ion transport protein) (Chromate ion transporter) (Chromate transport protein) (Chromate transport protein ChrA) (Chromate transporter) (Hypothetical chromate efflux protein) (Putative chromate ion transporter) (Putative chromate transport protein)	chrA	unreviewed
W9BPR6	W9BPR6_KLEPN	Beta-lactamase (EC 3.5.2.6)	clbP	unreviewed
B1Q1F2	B1Q1F2_KLEPN	16S rRNA (guanine(1405)-N(7))-methyltransferase (EC 2.1.1.179)	rmtB	unreviewed
A0A6A8EJ95	A0A6A8EJ95_KLEPN	ATP-binding cassette domain-containing protein (Amino acid ABC transporter ATP-binding protein)		unreviewed
E2E9L6	E2E9L6_KLEPN	YgbK domain protein (tRNA synthase-like protein)	ygbK	unreviewed
A0A7S5IXH9	A0A7S5IXH9_KLEPN	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	unreviewed
A0A0A0R052	A0A0A0R052_KLEPN	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)		unreviewed
A0A6A8Q181	A0A6A8Q181_KLEPN	Tetracycline repressor protein TetR (Tetracycline repressor protein class D)	tetR	unreviewed
Q7X573	Q7X573_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaCTX-M	unreviewed
A0A6A8EH55	A0A6A8EH55_KLEPN	YpfN family protein		unreviewed
W1HYZ9	W1HYZ9_KLEPN	Phage head maturation protease		unreviewed
W9B8L6	W9B8L6_KLEPN	Multiple antibiotic resistance protein MarB (Multiple antibiotic resistance regulatory periplasmic protein MarB)	marB	unreviewed
W1HRG3	W1HRG3_KLEPN	Mobile element protein		unreviewed
A0A4S6ZLA8	A0A4S6ZLA8_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaCTX-M	unreviewed
Q9KIR2	Q9KIR2_KLEPN	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)	aadA2	unreviewed
A0A486G3H0	A0A486G3H0_KLEPN	2-aminoethylphosphonate ABC transport system ATP-binding subunit PhnT	phnT	unreviewed
W1HN66	W1HN66_KLEPN	Uncharacterized protein		unreviewed
E5FD81	E5FD81_KLEPN	Putative transcriptional regulator (TetA resistance protein) (TetR) (TetR family transcriptional regulator) (Tetracycline repressor protein) (Tetracycline repressor protein class A from transposon 1721) (Tetracycline resistance repressor protein) (Tetracycline-resistance repressor protein R)	tetR	unreviewed
A0A086IKE2	A0A086IKE2_KLEPN	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD	unreviewed
A0A0S4G858	A0A0S4G858_KLEPN	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB_1	unreviewed
W1HXX8	W1HXX8_KLEPN	Putative RecF protein		unreviewed
W1HR98	W1HR98_KLEPN	Phage tail assembly		unreviewed
A0A0B4ZTY1	A0A0B4ZTY1_KLEPN	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)	aadA1	unreviewed
A0A0D3RKJ7	A0A0D3RKJ7_KLEPN	TetR family transcriptional regulator (Tetracycline resistance operon repressor protein)	tetR	unreviewed
A0A1W1JCY7	A0A1W1JCY7_KLEPN	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD	unreviewed
W1HYS3	W1HYS3_KLEPN	Uncharacterized protein		unreviewed
W1HZB9	W1HZB9_KLEPN	HTH cro/C1-type domain-containing protein		unreviewed
A0A3P5M5R5	A0A3P5M5R5_KLEPN	Aminoglycoside N(3)-acetyltransferase (EC 2.3.1.81)		unreviewed
W1HPU7	W1HPU7_KLEPN	Uncharacterized protein		unreviewed
W9B1P2	W9B1P2_KLEPN	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC	unreviewed
A0A6A8XII6	A0A6A8XII6_KLEPN	DUF4752 domain-containing protein (DUF4752 family protein)		unreviewed
Q79PC4	Q79PC4_KLEPN	Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase)	sul1	unreviewed
Q2QC95	Q2QC95_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaoxa-10	unreviewed
W1I2T9	W1I2T9_KLEPN	Phage tail assembly		unreviewed
A0A6A8NLC9	A0A6A8NLC9_KLEPN	PheST operon leader peptide PheM (Phenylalanyl--tRNA ligase operon leader peptide)	pheM	unreviewed
Q7B8A1	Q7B8A1_KLEPN	AAC(6')-Ib (AacA4 family aminoglycoside N(6')-acetyltransferase) (AacC6) (Acetyltransferase acetylation of aminoglycosides inactivation of aminoglycosides) (Aminoglycoside 6'-N-acetyltransferase type Ib) (Aminoglycoside N(6')-acetyltransferase) (Aminoglycoside adenylyltransferase) (Putative aminoglycoside N(6')-acetyltransferase (Amikacin resistance protein) (AAC(6')))	aac(6')-Ib	unreviewed
Q3MSH4	Q3MSH4_KLEPN	Helix-turn-helix transcriptional regulator (Hyphothetical protein) (Hypothetical transcription factor) (Hypothetical transcriptional regulator of the PadR family) (PadR family transcriptional regulator) (Putative PadR family transcriptional regulator) (Putative transcription factor) (Putative transcriptional regulator of PadR family) (Transcription factor) (Transcriptional regulator)	orf98	unreviewed
A0A0V9HKU1	A0A0V9HKU1_KLEPN	Multidrug efflux pump accessory protein AcrZ (AcrAB-TolC multidrug efflux pump accessory protein AcrZ) (Acridine resistance protein Z)	ybhT	unreviewed
Q7BK06	Q7BK06_KLEPN	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)	aadA1a	unreviewed
A0A367SVC0	A0A367SVC0_KLEPN	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	unreviewed
W1HWU9	W1HWU9_KLEPN	Protein DsrB	dsrB	unreviewed
W1I0L3	W1I0L3_KLEPN	Uncharacterized protein		unreviewed
B3KM17	B3KM17_KLEPN	IS110 family transposase (IS110-like element IS5075 family transposase) (IS4321 transposase) (Transposase)	tnp	unreviewed
W1HNE6	W1HNE6_KLEPN	Uncharacterized protein		unreviewed
B3KM11	B3KM11_KLEPN	CaMKII_AD domain-containing protein	orf2	unreviewed
Q48435	Q48435_KLEPN	Beta-lactamase (EC 3.5.2.6)	bla LAT-2	unreviewed
A0A2L1J0T4	A0A2L1J0T4_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaTEM-1	unreviewed
A0A0K1YX68	A0A0K1YX68_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA-48	unreviewed
A0A0B5FPA1	A0A0B5FPA1_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA-48	unreviewed
A0A6A8EPN7	A0A6A8EPN7_KLEPN	Uncharacterized protein		unreviewed
A0A7S5K3P7	A0A7S5K3P7_KLEPN	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB	unreviewed
I7AKI5	I7AKI5_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	CTX-M-15	unreviewed
A0A7S5MJJ6	A0A7S5MJJ6_KLEPN	Multiple antibiotic resistance protein MarB	marB	unreviewed
B7FDE2	B7FDE2_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaSHV-108	unreviewed
R9XVF4	R9XVF4_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M2	unreviewed
Q2YHZ0	Q2YHZ0_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaOKP-A	unreviewed
A0A346TI62	A0A346TI62_KLEPN	DNA topoisomerase (ATP-hydrolyzing) (EC 5.6.2.2) (Fragment)	gyrA	unreviewed
G9FJI3	G9FJI3_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaCMY-6	unreviewed
A0A6A8EKB3	A0A6A8EKB3_KLEPN	VipB_2 domain-containing protein (Fragment)		unreviewed
A0A6A8EUF1	A0A6A8EUF1_KLEPN	IS1-like element IS1B family transposase (Fragment)		unreviewed
A0A2L1J0X2	A0A2L1J0X2_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV-1	unreviewed
A0A346CFX7	A0A346CFX7_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M	unreviewed
A0A385I6W6	A0A385I6W6_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M	unreviewed
A0A346TI84	A0A346TI84_KLEPN	DNA topoisomerase (ATP-hydrolyzing) (EC 5.6.2.2) (Fragment)	parC	unreviewed
X2KPV7	X2KPV7_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	dha-1	unreviewed
A0A346CG36	A0A346CG36_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV	unreviewed
A0A7G3L5S8	A0A7G3L5S8_KLEPN	TetR (Tn1721 family tetracycline repressor protein class A)	tetR	unreviewed
A0A0C5C5N2	A0A0C5C5N2_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaSHV	unreviewed
A0A222NPA4	A0A222NPA4_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)		unreviewed
A0A6A8F9C6	A0A6A8F9C6_KLEPN	Uncharacterized protein		unreviewed
X2L3X4	X2L3X4_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	dha-1	unreviewed
A0A291R8D1	A0A291R8D1_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaCTX-M-2	unreviewed
A0A336TG43	A0A336TG43_KLEPN	16S rRNA (guanine(1405)-N(7))-methyltransferase (EC 2.1.1.179)	rmtB	unreviewed
A0ZX85	A0ZX85_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaSHV-76	unreviewed
A0A455TL11	A0A455TL11_KLEPN	Tetracycline resistance regulatory protein TetR		unreviewed
A0A6A8EN74	A0A6A8EN74_KLEPN	Beta-galactosidase (Beta-gal) (EC 3.2.1.23)		unreviewed
B3KM12	B3KM12_KLEPN	Fluoroquinolone resistance protein (QnrB2) (QnrB2 confers low level quinolone resistance) (QnrB2 protein) (Quinolone resistance protein)	qnrB2	unreviewed
X2KW01	X2KW01_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	dha-1	unreviewed
A0A0B5G0Y6	A0A0B5G0Y6_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M-15	unreviewed
A0A5Q2F5U5	A0A5Q2F5U5_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M	unreviewed
A0A6A8ET01	A0A6A8ET01_KLEPN	Recombinase (Fragment)		unreviewed
A0A5P1JF40	A0A5P1JF40_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV	unreviewed
Q4LAV0	Q4LAV0_KLEPN	Beta-lactamase (EC 3.5.2.6)	bla ctx-m-2	unreviewed
K4JY39	K4JY39_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaOXA-204	unreviewed
A0A483LUF3	A0A483LUF3_KLEPN	DD-transpeptidase (EC 2.4.1.129) (EC 3.4.16.4) (Penicillin-binding protein 1A) (Penicillin-insensitive transglycosylase) (Penicillin-sensitive transpeptidase) (Peptidoglycan TGase)		unreviewed
B7TY32	B7TY32_KLEPN	16S rRNA (guanine(1405)-N(7))-methyltransferase (EC 2.1.1.179)	armA	unreviewed
A0A346TI73	A0A346TI73_KLEPN	DNA topoisomerase (ATP-hydrolyzing) (EC 5.6.2.2) (Fragment)	parC	unreviewed
K4P498	K4P498_KLEPN	Beta-lactamase (EC 3.5.2.6)		unreviewed
A0A221SNG6	A0A221SNG6_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M-15	unreviewed
R4WN36	R4WN36_KLEPN	Aminoglycoside N(3)-acetyltransferase (EC 2.3.1.81)	aac(3)-III	unreviewed
R4WML8	R4WML8_KLEPN	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)	aadA2	unreviewed
Q5YCY5	Q5YCY5_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaSHV	unreviewed
Q6R5M7	Q6R5M7_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaOKP-B-5b	unreviewed
A0A483PHI6	A0A483PHI6_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	bla	unreviewed
B2CNU5	B2CNU5_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)		unreviewed
G9FJS9	G9FJS9_KLEPN	16S rRNA (guanine(1405)-N(7))-methyltransferase (EC 2.1.1.179)	rmtC	unreviewed
A0A346TI61	A0A346TI61_KLEPN	DNA topoisomerase (ATP-hydrolyzing) (EC 5.6.2.2) (Fragment)	gyrA	unreviewed
A0A346TI40	A0A346TI40_KLEPN	DNA topoisomerase (ATP-hydrolyzing) (EC 5.6.2.2) (Fragment)	gyrA	unreviewed
A0A5B7LK13	A0A5B7LK13_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M	unreviewed
A0A3S0CAL3	A0A3S0CAL3_KLEPN	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)		unreviewed
Q4TVR4	Q4TVR4_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaSHV-55	unreviewed
Q6ZXB6	Q6ZXB6_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaCTX-M-12 variant	unreviewed
B7FDE0	B7FDE0_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaSHV-106	unreviewed
C5IY58	C5IY58_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M-2	unreviewed
A0A0B5FRU9	A0A0B5FRU9_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M-15	unreviewed
Q6ZY55	Q6ZY55_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaLEN	unreviewed
A0A221SNF5	A0A221SNF5_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaTEM-1	unreviewed
X5CHN8	X5CHN8_KLEPN	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)	aadA2	unreviewed
A0A0B5FRQ7	A0A0B5FRQ7_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M-15	unreviewed
Q2WEB9	Q2WEB9_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaSHV-60	unreviewed
A0A2S1JJX2	A0A2S1JJX2_KLEPN	Beta-lactamase (EC 3.5.2.6)		unreviewed
Q48434	Q48434_KLEPN	Beta-lactamase (EC 3.5.2.6)	bla CMY-2	unreviewed
A0A2L1J0Z1	A0A2L1J0Z1_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M-15	unreviewed
Q2YHY3	Q2YHY3_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaOKP-B	unreviewed
A0A345H7D5	A0A345H7D5_KLEPN	Aminoglycoside N(3)-acetyltransferase (EC 2.3.1.81) (Fragment)		unreviewed
A0A2L1J0R7	A0A2L1J0R7_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaTEM-1	unreviewed
C9DT08	C9DT08_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaSHV-121	unreviewed
Q9AMR1	Q9AMR1_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaIMP-8	unreviewed
A0A6B5QZA1	A0A6B5QZA1_KLEPN	1,2-phenylacetyl-CoA epoxidase subunit A (EC 1.14.13.149)	paaA	unreviewed
A0A7S5JIR1	A0A7S5JIR1_KLEPN	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB	unreviewed
H2EST1	H2EST1_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaTEM-135	unreviewed
I7AKD9	I7AKD9_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	OXA-1	unreviewed
A0A6G8MWK2	A0A6G8MWK2_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV	unreviewed
A0A6A8EQA2	A0A6A8EQA2_KLEPN	Uncharacterized protein		unreviewed
G8FU18	G8FU18_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaTEM	unreviewed
Q79F59	Q79F59_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaIMP-1	unreviewed
Q9KIR3	Q9KIR3_KLEPN	Beta-lactamase (EC 3.5.2.6)	oxa-1	unreviewed
A0A7G3L9J9	A0A7G3L9J9_KLEPN	Beta-lactamase (EC 3.5.2.6)	bla_6	unreviewed
R4WK03	R4WK03_KLEPN	Chloramphenicol acetyltransferase (EC 2.3.1.28)	catA1	unreviewed
A0A6A8F7L5	A0A6A8F7L5_KLEPN	ATP-binding protein		unreviewed
A0A649UHL8	A0A649UHL8_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV	unreviewed
A0A7S5K3V6	A0A7S5K3V6_KLEPN	DD-transpeptidase (EC 2.4.1.129) (EC 3.4.16.4) (Penicillin-binding protein 1A) (Penicillin-insensitive transglycosylase) (Penicillin-sensitive transpeptidase) (Peptidoglycan TGase)		unreviewed
A0A508ZYD4	A0A508ZYD4_KLEPN	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB_1	unreviewed
Q2YHX9	Q2YHX9_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaOKP-B	unreviewed
Q9KJJ2	Q9KJJ2_KLEPN	Beta-lactamase (EC 3.5.2.6)	cmy8	unreviewed
B7FDD7	B7FDD7_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaSHV-98	unreviewed
H9NAQ8	H9NAQ8_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA1	unreviewed
A0A089P9F5	A0A089P9F5_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA-244	unreviewed
A0A2Z4Q3W9	A0A2Z4Q3W9_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV-11	unreviewed
M9Z2R8	M9Z2R8_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV	unreviewed
Q7WYH2	Q7WYH2_KLEPN	Beta-lactamase (EC 3.5.2.6)		unreviewed
A4GWT3	A4GWT3_KLEPN	Beta-lactamase (EC 3.5.2.6)		unreviewed
A0A4P8EMQ4	A0A4P8EMQ4_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)		unreviewed
A0A221SNF9	A0A221SNF9_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M-15	unreviewed
A0A1Y0F594	A0A1Y0F594_KLEPN	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)	aadA2	unreviewed
H2ERK9	H2ERK9_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaSHV-142	unreviewed
A0A0E3H0Z6	A0A0E3H0Z6_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaCTX-M-15	unreviewed
D0EK04	D0EK04_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M-15	unreviewed
A0A2L1J0X9	A0A2L1J0X9_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV-1	unreviewed
X2KPX9	X2KPX9_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	cmy-2	unreviewed
Q0QC95	Q0QC95_KLEPN	Aminoglycoside 3'-phosphotransferase (EC 2.7.1.95)	strA	unreviewed
A0A2L0E8D6	A0A2L0E8D6_KLEPN	DNA topoisomerase (ATP-hydrolyzing) (EC 5.6.2.2) (Fragment)	gyrA	unreviewed
A0A2L1J0Z4	A0A2L1J0Z4_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M-15	unreviewed
A0A346TI50	A0A346TI50_KLEPN	DNA topoisomerase (ATP-hydrolyzing) (EC 5.6.2.2) (Fragment)	gyrA	unreviewed
Q3MSK3	Q3MSK3_KLEPN	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)	aadA1	unreviewed
Q6ZY66	Q6ZY66_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV	unreviewed
D5FGQ9	D5FGQ9_KLEPN	Aminoglycoside 3'-phosphotransferase (EC 2.7.1.95)	aph(3')-I	unreviewed
A0A6D2M8C6	A0A6D2M8C6_KLEPN	Enolase		unreviewed
A0A6A8ED59	A0A6A8ED59_KLEPN	Sucrose-6-phosphate hydrolase (EC 3.2.1.26) (Invertase)		unreviewed
C6GJY7	C6GJY7_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	oxa-2	unreviewed
